cell_id,workload,iv_ms,duration_s,replicate,n_pairs,window,hop,hop_ratio,n_windows,apf_mean,apf_std,cv_workingset,f1_phase,cepstral_peak_idx,ceps_peak_snr_db,stat_pass_frac,coverage_ratio,traj_sha256,status
201e8322fe63,sandbox_ransom_seq,500,600,2,91,64,32,0.5,1,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,1.6,25241fb180309037,ok
201e8322fe63,sandbox_ransom_seq,500,600,2,91,64,64,1.0,1,0.3172831273340917,0.11421033509566256,,,89,7.904554135905595,1.0,1.6,25241fb180309037,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,8,2,0.25,486,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,0.9794238683127572,0.13333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,8,4,0.5,243,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,0.9794238683127572,0.13333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,8,8,1.0,122,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,0.9672131147540983,0.13333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,16,4,0.25,241,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.26666666666666666,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,16,8,0.5,121,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.26666666666666666,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,16,16,1.0,61,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.26666666666666666,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,32,8,0.25,119,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.5333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,32,16,0.5,60,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.5333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,32,32,1.0,30,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,0.5333333333333333,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,64,16,0.25,58,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,1.0666666666666667,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,64,32,0.5,29,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,1.0666666666666667,e6e4db194763be19,ok
21274eb91200,mem_rmw_intensity_v2,500,600,1,979,64,64,1.0,15,0.21791164331952448,0.05444434561798142,0.24997366918619274,,122,6.959864697834392,1.0,1.0666666666666667,e6e4db194763be19,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,8,2,0.25,95,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,0.9368421052631579,0.2,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,8,4,0.5,48,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,0.9166666666666666,0.2,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,8,8,1.0,24,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,0.9166666666666666,0.2,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,16,4,0.25,46,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.4,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,16,8,0.5,23,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.4,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,16,16,1.0,12,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.4,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,32,8,0.25,21,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.8,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,32,16,0.5,11,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.8,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,32,32,1.0,6,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,0.8,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,64,16,0.25,9,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,1.6,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,64,32,0.5,5,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,1.6,5a83d59abe6ce3c9,ok
228146a9be79,sandbox_scanner_metadata,500,120,1,197,64,64,1.0,3,0.038831739861347955,0.0029189668749857456,,,195,7.431049838381738,1.0,1.6,5a83d59abe6ce3c9,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,8,2,0.25,21,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.2,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,8,4,0.5,11,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.2,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,8,8,1.0,6,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.2,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,16,4,0.25,9,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.4,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,16,8,0.5,5,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.4,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,16,16,1.0,3,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.4,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,32,8,0.25,3,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.8,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,32,16,0.5,2,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.8,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,32,32,1.0,1,0.4119615360182159,0.09330250096042454,,,7,4.09375650370939,1.0,0.8,6762a505a3129ba1,ok
29d1a681c974,sandbox_ransom_selective,500,120,1,49,64,16,0.25,0,,,,,,,,1.6,6762a505a3129ba1,skip:short
29d1a681c974,sandbox_ransom_selective,500,120,1,49,64,32,0.5,0,,,,,,,,1.6,6762a505a3129ba1,skip:short
29d1a681c974,sandbox_ransom_selective,500,120,1,49,64,64,1.0,0,,,,,,,,1.6,6762a505a3129ba1,skip:short
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,8,2,0.25,94,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,0.9893617021276596,0.13333333333333333,5b97bac3200f9e96,ok
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,8,4,0.5,47,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,0.9787234042553191,0.13333333333333333,5b97bac3200f9e96,ok
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,8,8,1.0,24,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,0.9583333333333334,0.13333333333333333,5b97bac3200f9e96,ok
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,16,4,0.25,45,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,1.0,0.26666666666666666,5b97bac3200f9e96,ok
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,16,8,0.5,23,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,1.0,0.26666666666666666,5b97bac3200f9e96,ok
2d03432d6d1e,mem_pagefault_density_v2,500,120,1,195,16,16,1.0,12,0.005633857922676282,0.013012684460783236,2.315674157663372,,28,7.297650805487397,1.0,0.26666666666666666,5b97bac3200f9e96,ok
